sym,t,dirn,rv,vratio,ats,pierce,tier,m1,m2,m4,m8,m16,m32,day
MINA,1785141000000,-1,0.003322283898940441,6.330781915286358,4.9724131568195125,0.0030151892994786027,MID,36.56579770784033,0.8645060942335006,-3.9108259050388714,-10.960125523013051,40.8863361833736,189.83121520829536,07-27
HEMI,1785141000000,-1,0.004466400558685793,6.839524753022071,3.746324497704974,0.0004258943781940797,MID,115.64989778534873,81.57834752981127,-27.02471890971137,-50.44890971039223,-52.578381601363546,-48.3194378194209,07-27
ZRO,1785141000000,1,0.0037917052616972583,13.757237039566968,2.432450885695416,0.009684782608695623,HIGH,-292.25647220337913,-214.5142275844991,-168.21344477824127,150.72357538951806,113.8983016226804,176.45819653067088,07-27
JTO,1785141000000,1,0.0037075957872511386,8.41108950636643,1.615037465361019,0.0004612252687830213,HIGH,-52.14920356092574,6.351710515856974,-33.072818535886555,28.607493045068768,-231.308252921072,-525.7204618074878,07-27
AVAX,1785141900000,-1,0.0017321088372351204,17.688122588916183,3.091630008956575,0.0022563176895306378,HIGH,35.295022247024434,28.96027616476326,4.526255561755104,-35.29214838388638,-9.3498549041502,42.53473205532349,07-27
MOVE,1785141900000,-1,0.004003457135086199,38.210873889618185,7.812337218024478,0.029682053448822226,MID,67.23090602199646,13.87143743874622,36.739781117282845,29.11699989110397,26.939062397909733,311.1599052597185,07-27
PYTH,1785142800000,1,0.0028534888862143423,53.27969431139336,13.787830581612058,0.010547898393894478,MID,118.8307712406534,139.77860437877305,59.140709072890246,118.605525723039,48.10367870979438,1.2526110460409159,07-27
kFLOKI,1785142800000,-1,0.003520671869295679,20.369111052080566,3.995619127714458,0.007577476292027791,MID,-45.9089790886667,-38.603710163455005,-60.06293763126544,-60.06293763126544,-24.449751620856254,118.00299242078367,07-27
ARB,1785142800000,-1,0.0023770956941002066,12.640050009656907,3.2206373408169267,0.005020818025961226,HIGH,-73.38067650676616,-73.38067650676616,-142.26136531365313,-79.53073800738048,-0.8099507995081954,198.4520418204176,07-27
DOGE,1785142800000,-1,0.0017372209758697364,5.057491320304915,1.789439913828808,0.0013406493165452691,HIGH,-59.97029001951037,-58.72497723844896,-69.51768800763834,-56.78782402346644,-36.44771526615101,15.025213017669238,07-27
GALA,1785142800000,-1,0.00195613499561967,6.262849049742579,4.679473499854116,0.00862068965517224,MID,-41.49903423607594,-36.389172202350174,-41.49903423607594,-0.6201379662742328,45.36862033725103,275.31241185487954,07-27
MOVE,1785142800000,-1,0.0040240920560761055,24.849065591210046,7.070477650521601,0.0028359511343804514,MID,-30.888608619556678,-37.45172391161618,-9.011557646028802,34.74254430102884,20.522461168236106,244.7622336469044,07-27
CAKE,1785142800000,-1,0.0013553367180470118,11.085381630012936,4.200256224586419,0.00249465431218821,MID,-12.157194172676576,-12.157194172676576,-72.85847247018391,-95.71071841748157,-54.29102263800554,2.8395922302370185,07-27
AXS,1785142800000,-1,0.0017787589944685208,6.934219358303128,4.669378636137639,0.003909924408128056,MID,-62.381734318184755,-40.83811704225481,-42.66191533016472,-1.0565168872320285,-32.51703735366827,178.81558925782855,07-27
CHIP,1785143700000,-1,0.002347152280302788,15.373921586139144,4.3567311358738365,0.004701539318799182,MID,-40.022112814053074,-62.06704248023004,-103.70746518300878,-123.30295821960931,-130.65126810833496,600.6805255791163,07-27
PENGU,1785144600000,1,0.0027372668353494427,6.661718709220413,2.1564220044649325,0.00015506280043419644,HIGH,-42.93353433576145,-41.38338707177252,34.57382886374202,-98.73883583940498,-83.23736319950484,-607.1871384281512,07-27
FET,1785146400000,-1,0.002104853437185186,10.134837243213106,5.437818558361617,0.0021128113195466864,HIGH,-27.52626899160247,-3.8067997948585006,25.04120328226043,44.9142720687214,271.21082954035455,411.6044445156733,07-27
HBAR,1785146400000,-1,0.0018155748777096822,7.524372111713884,1.1707694460341547,0.00014490653528468516,MID,-41.09385639955276,-43.41279780280249,-29.789017058712624,-8.918544429467115,24.995973593055325,9.488052958825435,07-27
ALGO,1785146400000,-1,0.0016178473303898669,10.896701506719152,1.3998898009604261,0.0008414371746943854,MID,-41.8219623199907,-14.8732971210636,3.2929905799985093,50.45315467811926,112.53132986850467,167.51141913595805,07-27
NIL,1785147300000,1,0.012613532913388119,28.98741954433676,1.1947609570769657,0.012722702416651837,MID,-9.210303656494492,-107.96391990951172,-311.77920279294335,-22.478961346877664,-287.85211515454716,-1147.052080351511,07-27
TRX,1785148200000,-1,0.00040594265424484717,5.082412844413419,3.1985960532598963,0.00021138456892651214,HIGH,20.547636824936024,16.621093391324237,9.070048326688125,0.3108360517088906,68.57228343602641,91.52746043252388,07-27
PUMP,1785148200000,1,0.008680016018439778,11.834298384961919,2.0134092657725886,0.020047732696897344,HIGH,-5.73,-19.768371548900163,17.667285914832924,69.1413149274682,-174.19045858680397,-239.7028591483394,07-27
MELANIA,1785148200000,1,0.002726924158789642,12.746904131186007,5.737629976092263,0.005821710127350009,HIGH,8.73131597975357,-45.49861894432357,-73.21614123885334,-98.52344420342166,3.9108773198357127,-127.44607616293048,07-27
CASHCAT,1785148200000,-1,0.016501307325035377,8.90564365219226,2.4705606017272346,0.008049610894941585,HIGH,314.6647852986669,196.3274009967848,517.4587260317696,1177.8893562642718,973.376822813092,1074.5282799342026,07-27
CASHCAT,1785149100000,-1,0.017540389262497673,66.1281633190574,4.6682448756722215,0.04915799900941062,HIGH,-402.499571447179,-431.1565989318733,-475.4447323173112,495.7679809821553,577.3102500976954,510.617531587861,07-27
ZRO,1785149100000,1,0.005022721422915046,24.46570455797487,2.19457585400553,0.006842223242210343,HIGH,-86.0691626921042,-49.39719660837321,-104.19316905140457,-47.06545310015913,-7.1078484366715795,-93.70032326444064,07-27
PNUT,1785150000000,-1,0.003332462914635332,6.659854353354608,2.518115959212335,0.0042203985932004594,MID,-64.55352941176476,8.387647058824585,22.505294117647537,41.3288235294131,55.44647058823605,74.27,07-27
ATOM,1785150000000,-1,0.001725847802687072,8.77081844298013,3.517409592419653,0.00043434197191250467,MID,10.201638786298645,13.098300383807196,35.54742776450169,48.582404953291785,255.69370917517577,220.2096046056928,07-27
MELANIA,1785151800000,1,0.0028648896116891896,5.315854926865969,3.663433627304671,0.00024035572647509006,HIGH,-78.9680838035778,-114.98681354304334,-135.39742706207198,-106.58244327050154,-10.532497298595075,-269.86735142274074,07-27
ALGO,1785154500000,-1,0.0017058932909956594,5.10455059281264,2.738948239007435,0.004168674698795169,MID,-20.721778702003697,3.216706644742086,-51.43074475287786,214.6733272076593,57.138749395491914,118.31487861495299,07-27
MON,1785154500000,-1,0.0038429281738333793,15.034223911592507,3.3389757920089824,0.008255232360510853,HIGH,-91.92423086341108,-101.71902982516369,-159.99808364758277,58.915673147558735,-49.8065953278808,-164.89548312845824,07-27
GALA,1785154500000,-1,0.0020075266272057963,6.978939175080269,6.717726279086632,0.002053388090349126,MID,-10.87138817480788,-16.012776349614647,-87.99221079691607,369.59133676092506,282.1877377892023,169.07719794344453,07-27
GRASS,1785155400000,1,0.00451079235412597,23.17805804040991,3.0857742564508635,0.0017860631261686977,HIGH,-87.62643165547783,-124.67481740438441,-60.327621103650856,-195.98599598874625,141.34930583024618,59.17431488342291,07-27
AERO,1785156300000,1,0.005050516423669187,13.446951181299744,1.990490144950888,0.005793716736655424,MID,-16.675807085734498,152.64912701603862,107.07882812849034,-112.50746504043262,27.777572711432814,102.61115176696647,07-27
MEGA,1785158100000,-1,0.004556047789653472,6.440976174653411,4.144745075123321,0.0023728733122939244,MID,2.346201334948409,-11.430848001140927,239.88153471578903,260.54710871992137,218.7408900448929,290.4765607259075,07-27
SOL,1785159000000,1,0.0020805029238891355,12.38484661481914,2.682891180196303,0.0032165600964968633,HIGH,-66.36426805776523,-207.93041629497563,-252.79201760850188,-280.3295423340973,-199.13909384736831,-234.9508044060053,07-27
ZRO,1785159000000,1,0.005842526785579104,12.543032698526769,1.517988967868184,0.012142849620338526,HIGH,-12.704371786063213,-146.57067203797317,-157.70884787541843,-85.05046717881416,-194.8707990339965,-472.8047194637017,07-27
FARTCOIN,1785159000000,1,0.0037631517543396924,5.498773176721566,1.0704098013236012,0.0046317047661734775,HIGH,-139.6187235941681,-342.68328771199094,-409.627649509074,-439.3806991966678,-388.05668848557025,-368.717206188634,07-27
AERO,1785159000000,1,0.005475016846038901,27.859246847164652,3.4237939404699036,0.0018947322038378722,MID,-50.80872284281811,-161.41651596446422,-219.24921892866556,-379.77345149089683,-304.568948016536,5.264810449467861,07-27
AERO,1785159900000,1,0.005473203045224853,60.86327424523033,3.128918749144676,0.002015908144707094,MID,-210.74039273602426,-407.2178022098246,-315.7617251941804,-382.0564413083906,-349.4560693578383,-165.01235422820275,07-27
FET,1785160800000,-1,0.0024488012194253763,20.89187755720564,8.644187617660751,0.0021509581540868007,HIGH,151.23533682145282,100.87562459123743,177.39622629169372,105.4537802485289,217.9456049705694,388.6454087638984,07-27
PYTH,1785160800000,1,0.0034104640739985362,41.48137765318382,8.552701043717676,0.0030954276112143196,MID,-350.39769706336943,-325.668176197836,-345.7609119010819,-319.2649966880101,-73.95698167365794,-41.05788695076032,07-27
FET,1785161700000,-1,0.0025746456730781878,7.091604788604334,2.595647572581755,0.007655064119340515,HIGH,-4.408035560842092,63.673133055720484,53.75839976204719,8.1506266111452,115.22974618282755,482.0748780487803,07-27
ORDI,1785161700000,-1,0.004078993360487041,21.01606855918586,5.596977585360105,0.008041448540126242,MID,37.30769884506317,35.67335585094699,-6.2747809980399385,-53.12594682937542,40.57638483329676,276.73894748311153,07-27
BERA,1785161700000,-1,0.0032782484933513976,11.035250552279841,3.7987487306828505,0.009312361592186716,MID,66.49285910810563,59.04129427949054,72.2248320531927,-16.047551301157043,94.57952653903482,186.29109366043747,07-27
WIF,1785161700000,-1,0.0031932715784033154,6.302279724634172,1.884750609560928,0.0028884658307621346,HIGH,43.69990838990316,0.8606544519881858,-5.73,27.223272259935438,97.08420945099887,224.28384037434873,07-27
MOODENG,1785161700000,-1,0.0035576210919458363,8.583998504264285,3.836299912345646,0.010605615366120843,MID,25.445450010842837,14.872906094122666,20.565814356972425,-33.110177835611545,-24.70636087616586,149.06288657557883,07-27
CAKE,1785161700000,-1,0.0017935130561332192,14.513346145633143,2.9469386850560273,0.00014291839359724024,MID,44.302163533701076,34.295730826960536,20.00082696018903,4.276432706740531,-0.7267836466305271,89.33111071403108,07-27
IMX,1785161700000,-1,0.0022448048085474182,14.749786172487527,7.624751644647051,0.006336728964466183,MID,79.84358521030045,72.57790344716224,87.10926697343976,43.515176394607195,126.66686768386121,330.10595705174757,07-27
ATOM,1785161700000,-1,0.0019928560172571166,6.397965535845211,3.029818349459301,0.004449631628856951,MID,46.30752565230216,52.1709088243918,148.91673116388245,132.79242744063427,131.32658164761185,346.07299032541806,07-27
kLUNC,1785161700000,-1,0.002735607176292281,7.366378645270792,3.1879794558519094,0.007352801474360163,MID,178.6459582950011,117.3150781968715,131.1145262189511,101.40738117141923,144.53065624041704,365.70514259429666,07-27
ADA,1785161700000,-1,0.0028169138555988304,13.010998816160637,2.2473965072549085,0.0016004924592182839,HIGH,199.0439468327879,189.79211188552435,215.69724973786532,201.51110281872585,220.0147727132546,333.50394806636683,07-27
kFLOKI,1785161700000,-1,0.003529179479984199,25.228266618035924,7.908602321486051,0.0036148988743479097,MID,10.420616030640169,-17.26615430760035,19.649539476719806,28.878462922799446,96.2496040791837,377.7317691846239,07-27
VVV,1785161700000,-1,0.0059298141547887194,9.265446075663467,3.2224769092256653,0.01147939790177891,HIGH,58.771266989172716,87.18253935345193,160.1304008293015,-31.069783460031847,-41.819994624894875,87.18253935345193,07-27
PNUT,1785161700000,-1,0.003811331193340338,11.273193476751198,2.788673262009749,0.008297771455666266,MID,-24.87791766395493,-44.0258353279082,-123.01099569171957,-84.71516036381138,-48.81281474389651,15.811407371948253,07-27
CHIP,1785161700000,-1,0.0034098878661074027,14.378851478074484,3.3775830101014934,0.016607687186853955,MID,156.7583936861655,153.90145489607866,532.8029619312903,432.09586958074345,491.0202321262766,522.0894414684666,07-27
SUI,1785161700000,-1,0.0026548069428328604,12.139847798605238,1.9987535794213356,0.004961060621051312,HIGH,40.57681818181719,11.883636363635055,41.713181818181965,-7.0084090909095815,47.679090909090704,204.49727272727165,07-27
TIA,1785161700000,-1,0.0034066006232079103,5.138803811952771,2.711237950306608,0.0012558778001695184,MID,87.04143693298232,82.65162130523917,119.81872695346843,105.77131694468773,126.25712320749234,364.7704389815629,07-27
POPCAT,1785161700000,-1,0.00292833169895541,6.764344065353195,3.765182374318723,0.008203216033558568,MID,61.17381398855085,44.21228368159528,59.28919950999986,40.6786315343124,121.48147730217408,204.40451435840748,07-27
AXS,1785161700000,-1,0.0023985815344724614,9.292073698528503,5.062504502117226,0.006643153100708885,MID,112.29328256568277,90.667184005889,109.99263378272624,91.93254083651587,167.16375603920292,263.6759724842405,07-27
GRAM,1785161700000,-1,0.0021593084330766886,44.80241824677109,21.864683470998813,0.002215954875100779,HIGH,53.57318754633006,23.247693914684078,33.3561917918999,-19.207997169620608,19.878194622279302,110.18077565873782,07-27
TRB,1785161700000,-1,0.001833040062299771,11.508376963350784,8.829061378984855,0.0035463458730269214,MID,104.71317069760903,97.02408919334438,133.37247448622946,84.44195582273142,166.22582273172003,320.00745281699943,07-27
DOT,1785161700000,-1,0.002430337141372862,9.18849360031289,1.770530611541223,0.0066327548374226905,HIGH,26.425956388484227,26.551565593127567,21.15036979349885,-3.8458619303610706,57.45142993518678,226.39581017937059,07-27
HYPE,1785161700000,-1,0.0034833288526830834,12.644269687418829,1.6389468745794957,0.008583544217221847,HIGH,-38.84315385544042,-26.943114188642305,49.80351844506073,47.389017643102264,265.3839471914174,268.6607697083618,07-27
RENDER,1785161700000,-1,0.002315425377788708,16.358574030705178,7.271675519858224,0.0021140207310419265,MID,20.23515203279826,39.36736932012258,46.20030406559653,5.885989067304646,131.611988384011,250.5050529552449,07-27
ARB,1785161700000,-1,0.002968604547561374,5.538344794415486,1.608406945710717,0.0034657754672608302,HIGH,84.95322981366564,87.4377018633541,149.54950310559022,127.18925465838528,154.51844720496888,349.54950310559025,07-27
SAND,1785161700000,-1,0.0027032077696104513,6.795398327378382,5.355256299443789,0.005453245127838395,MID,42.498612638600676,48.35816370684307,42.27324528982351,17.25746957540901,58.95042909943264,93.4316334625446,07-27
ZEN,1785162600000,-1,0.0026527362105588036,5.79142612785974,3.751349477128938,0.011872280805250407,MID,-83.81991567287032,-56.875152437501356,-68.85060276433225,-117.75035826555379,-95.54587745122396,87.32922858140948,07-27
FIL,1785162600000,-1,0.003359181638548842,7.449045754832396,2.2611105535392304,0.016784766490656893,MID,-41.69572841014791,-33.91935469984553,-15.589330954133121,-67.10780678488578,-15.867058586642653,382.94982169886083,07-27
ARB,1785162600000,-1,0.0032940615968307684,22.570275138190176,3.41254639037256,0.012688145291703035,HIGH,-48.545766276288504,-24.61930865130478,20.71503211182319,-15.80429794736313,-4.470712756580264,311.6103853418958,07-27
FET,1785162600000,-1,0.002674528360993974,11.549513704686118,4.246856101402002,0.0058131853613422645,HIGH,17.51191513380631,26.808681187329203,-11.04243774486996,-11.706492462979398,70.6362925825096,528.8340480775616,07-27
kBONK,1785162600000,-1,0.004740738039007929,49.52393388642813,5.690235960448347,0.024711696869851724,HIGH,-59.674706675657305,-32.70235333782938,-63.04625084288634,-103.50478084962896,-56.30316250842972,193.19110586648694,07-27
TRB,1785162600000,-1,0.002544562463611964,13.206020942408376,7.304082617310678,0.015453464792671847,MID,-63.2665819008391,-30.591486006535124,-16.384922574229698,-72.50084813183777,-7.150656343231048,262.77404887057827,07-27
DOGE,1785162600000,-1,0.0026502311886440794,18.280590944403446,2.6249870976267258,0.012089015309964118,HIGH,-83.8538982979142,-90.19970231128316,-66.64971852833779,-172.97719021899968,-130.3897943959494,57.02295079886635,07-27
HYPE,1785162600000,-1,0.003504328062954063,9.75067172368262,1.4203584882156441,0.0031931235652518284,HIGH,-66.85236593770047,-17.677431302270463,53.48770297646854,24.571456201408957,179.88806313092007,269.9266758436789,07-27
AVNT,1785162600000,-1,0.003813706922578393,9.744518501493909,4.457295726882625,0.01594177011699561,MID,-41.5006589750282,-38.32104484391451,-3.0046164590458613,-85.10679563030232,-23.89922360636303,217.97856565335388,07-27
TIA,1785162600000,-1,0.0038283837014545406,11.004294437361606,2.44809264209899,0.01653206928838948,MID,-60.0568517144129,-30.963783583197785,4.363513433279113,-12.854833011726821,-4.542527831379413,365.3550526940762,07-27
POPCAT,1785162600000,-1,0.0034820057735516683,9.70193817075124,4.959469955492476,0.01608875906906615,MID,-94.10509255499447,-66.87600998399677,-53.97802350299777,-83.11791888599564,-26.271237728997967,218.55165380848933,07-27
AXS,1785162600000,-1,0.0030339440893893737,15.736361422308816,5.14941365362628,0.016688918558077387,MID,-62.85283161030385,-40.65786636294665,-27.340887214532078,-66.35729980725458,-9.935361836341652,208.1593756205822,07-27
DOT,1785162600000,-1,0.0025557917010499065,21.599868095124886,2.5771807888229206,0.007114306543653685,HIGH,-41.77401163526014,-41.39460098646826,-16.479968382446152,-68.83863791577147,-6.741761730113571,443.4922081699759,07-27
AVAX,1785162600000,-1,0.00270448628203961,16.809574345972525,1.8485604363864825,0.012370196316228287,HIGH,-27.66150621903965,-56.647902550495985,-37.78373985859568,-146.67443507200568,-87.01460346916544,120.03108461267097,07-27
GRAM,1785162600000,-1,0.002401366991969357,56.12750755702116,6.6683684925678675,0.010364089104246639,HIGH,-45.084050753155296,-26.764061609445672,-13.193699280771481,-87.15217397204513,-59.33293119826311,106.22548921156167,07-27
LINEA,1785162600000,-1,0.0029790523083057475,8.149951248654407,6.384832982067795,0.009515928837401745,MID,-14.046008316007617,15.060020790021746,2.586008316007616,-130.47012474012504,-425.6884199584198,-251.05224532224543,07-27
BTC,1785162600000,-1,0.0020440093653303786,12.619861002662486,1.9843095341368908,0.002198414664354719,HIGH,-43.74337450155933,-32.41694046640083,-15.504867728972398,-69.96484507610434,-67.48233898620657,100.08682208189167,07-27
RENDER,1785162600000,-1,0.00264771264892752,46.0090207303322,8.611294129708485,0.01224015317286654,MID,-58.16910853515526,-27.80962464638011,-44.36934313116711,-78.17876837093738,37.049272752363095,224.7260822466025,07-27
SUSHI,1785162600000,-1,0.004376241183675126,45.854982772978886,6.814737722038937,0.027776067007452034,MID,-45.01277260343467,-46.91355192295582,-64.65415890515202,-71.62368307672897,-64.65415890515202,206.52369067984492,07-27
BNB,1785162600000,-1,0.0016839736097207785,116.97694489465154,9.086790882572494,0.0070928211520568775,HIGH,-43.92290955706979,-68.50075413314593,-54.88568915215431,-108.2850349217588,-175.29944567235492,-21.82053134117376,07-27
LTC,1785162600000,-1,0.002713329875176971,123.07221224815481,7.806846742557899,0.007466369156171533,HIGH,-24.962431497968414,-17.183021004407742,-19.99225257152636,-52.838652433225946,-25.39462096983187,37.05675771458216,07-27
PENGU,1785162600000,-1,0.004949193348594552,12.955064450409308,2.3564418631965975,0.022828863346104712,HIGH,-110.27099967330908,-44.93287487749197,61.2415779157142,147.81459327017228,35.10632799738623,213.1527180659908,07-27
APT,1785162600000,-1,0.003428249481400557,6.839141658825789,1.5743101752829773,0.01025891548607714,HIGH,-13.948277449045774,17.28117685733182,28.78676528599772,-36.95945430637577,27.143109796186746,252.32391190006652,07-27
ZEC,1785162600000,-1,0.004294041684330717,12.379138785682336,2.1596728976934645,0.0008821960526855829,HIGH,-65.65324898930737,-45.13158837653059,69.58449444889112,-16.401263518643553,40.44373637874777,182.2484112130359,07-27
MOVE,1785162600000,-1,0.00565986697330901,7.9147563074752725,2.653611901136733,0.03166721836036622,MID,-174.9328162616396,-140.86513513513634,-140.86513513513634,-181.74635248694142,-30.712966159438096,292.93000454235676,07-27
TAO,1785162600000,-1,0.0029597489716989074,19.51642918122056,1.7839607257316563,0.01142041399000704,HIGH,-26.35706270627092,-19.137590759076907,37.586831683167034,-29.451122112211635,54.08848184818464,267.57858085808493,07-27
TRX,1785162600000,-1,0.0006248048470665469,9.524523061179739,3.3194192530538555,0.0033651659845384263,HIGH,-8.163830240341483,-4.817313659873,-1.1665682993616224,1.571490721022755,19.825217523577958,73.36948281107367,07-27
UNI,1785162600000,-1,0.004436533046012482,11.899717829003102,2.053021454272005,0.006565919749869695,HIGH,-99.56764514691635,-89.34510838510084,-30.631051086472343,-108.47960027260014,-21.456979633560806,331.08948048544016,07-27
ETC,1785162600000,-1,0.003522407004800659,6.881419782954309,3.0551495925711976,0.004896492778397397,MID,-50.51845066747826,-21.529162209564078,-13.991947210505774,-83.7111859517906,-49.50382557145103,146.46376440405206,07-27
STRK,1785162600000,-1,0.0033471291994783808,15.959814979798347,2.063053414309864,0.010355987055016209,MID,-12.268084341287736,53.112759071591896,66.18892775416737,79.26509643674397,46.57467473030415,353.86463877084026,07-27
JUP,1785162600000,-1,0.003906236077789704,21.25424429325364,2.2723649719718724,0.006782945736434168,HIGH,-104.22550817187945,-72.83682974347826,-69.04854096763742,-66.88380452429874,-58.22485875094699,230.7674564346798,07-27
SAND,1785162600000,-1,0.0029762318117753663,13.562146673894524,4.967630836435693,0.01115860517435328,MID,-56.74576022592581,-28.960390817162686,-51.27978591600592,-71.09394278946789,-36.93160335246384,136.61308098751948,07-27
CHIP,1785162600000,-1,0.004300242207946024,84.49698731186633,6.921342240097706,0.02604482132041196,MID,-35.577486623229625,274.9091730062246,332.05619007753126,327.6882652058385,240.6937615113022,556.2763334910641,07-27
POL,1785162600000,-1,0.0017703100541029012,6.8042861497338745,3.2178334025747493,0.0068174694389300326,MID,-4.810568471380313,75.57401660230575,87.26393175190933,102.36887829353383,222.42036645913637,259.19762760396026,07-27
MINA,1785162600000,-1,0.0031538030834099857,13.652954344745435,3.912144831732064,0.013452707847797498,MID,-70.1343186023086,-57.48765240403732,-52.56950443804277,-103.39036675331991,-149.29308110260249,-179.73875898733004,07-27
SUI,1785162600000,-1,0.002914719531716735,95.19602166651318,5.282925286753369,0.01191761363636365,HIGH,-102.5662978075354,-73.11312117468009,-50.55629809488251,-122.82433636964441,-84.75071779546651,235.06767822763712,07-27
AR,1785162600000,-1,0.002752017936876717,7.048401879347437,3.695489063662692,0.01197930846719304,HIGH,-89.00358958804453,-92.86395466828455,-82.937301604809,-137.53389345392398,-125.40131748745411,75.337666685049,07-27
HEMI,1785162600000,-1,0.004915710042265596,18.862839744339748,6.724749155985191,0.01014023732470338,MID,-77.60976475713363,-77.60976475713363,-31.868096275322866,-278.00183620126364,-295.4272337181449,111.89143323894437,07-27
MNT,1785162600000,-1,0.002315741200922468,114.14614850798057,14.996868946253999,0.014317126801856771,MID,-61.540492372565396,-46.40964777378085,-65.26119186407077,-77.91157013518463,-16.14795857621173,44.87151308445954,07-27
kFLOKI,1785162600000,-1,0.003844365216060746,38.42768304914744,12.891739022210787,0.01265939326980624,MID,-87.98289279241604,-68.00055160555728,-7.5888224359870495,-40.58292067475193,44.92291138064104,378.11683303127484,07-27
ASTER,1785162600000,-1,0.0012258519068563888,5.710043864582162,2.4742115867301457,0.0007068386640749184,HIGH,-25.648398817746955,-39.944668936935216,-20.186902367719533,-43.478578404599915,-35.76823047515081,66.55451183859589,07-27
CAKE,1785162600000,-1,0.0019168782219268477,11.33696348494555,3.848611719676273,0.006363506363506456,MID,-50.4211266488862,-64.11679449289984,-50.4211266488862,-96.55390254451052,-89.34565631081998,45.4485482592077,07-27
MON,1785162600000,-1,0.004314983797114731,27.073163504316213,4.02267324369655,0.004612138756685164,HIGH,-41.71363484004543,14.479986690984063,49.97069502637085,-114.66675752945186,-29.883398728249833,45.534356484448125,07-27
MOODENG,1785162600000,-1,0.003872992988566259,8.57982770275129,2.5894891976071923,0.01503942110379096,MID,-93.14402460745893,-95.61025100704298,-87.38949634176409,-148.49710602033284,-150.9633324199169,150.73836379579515,07-27
kLUNC,1785162600000,-1,0.004195841166069281,20.79171530785163,4.730750512382872,0.030656403186274477,MID,-160.21275862068964,-131.0501970443345,-68.98123152709259,-177.35561576354615,-131.24724137931005,123.72812807881867,07-27
HBAR,1785162600000,-1,0.0022119996680315247,7.20306326043582,3.534255649278236,0.004300855797407876,MID,-43.50010013468528,9.78794811735009,45.65490367160365,-35.59473033905395,-82.14857469110626,21.4996070738408,07-27
RUNE,1785162600000,-1,0.0022654786522590645,9.663305340293764,4.282879970108681,0.007441381569710339,MID,-42.73822666949569,-47.21692926007081,-15.15884755910736,-63.95313367748693,-53.81712255144582,-368.03346745868976,07-27
WIF,1785162600000,-1,0.0036060179105162097,13.713649250708789,3.1909418608642084,0.013928312099808573,HIGH,-144.13599090665875,-121.40263974324749,-109.36733618614575,-112.71047606311785,-43.1731666220918,161.4269938486228,07-27
DASH,1785162600000,-1,0.0027293498627674884,6.291238670694864,3.071783856525452,0.012681719764924115,MID,-35.67572337638144,-18.519319358661434,1.7564308440953607,-69.67659679331159,-41.91441574645944,146.80602844843747,07-27
TRUMP,1785162600000,-1,0.002878222170562961,17.878876350296398,3.274321409093373,0.01608887186362773,HIGH,-79.65037349241393,-58.90079496822712,0.10581895992817358,-93.91570872779184,-42.04176241732621,125.90013876280626,07-27
ATOM,1785162600000,-1,0.0023297780828665394,18.19080202524215,3.2210545108833553,0.011581030565124998,MID,-53.133896007702845,33.526351381379754,69.81995926227675,26.860178505297245,30.563607880898648,347.57716243241293,07-27
ADA,1785162600000,-1,0.003704614542994402,27.71692560215535,1.9858856619240348,0.02300764865531695,HIGH,-42.98453052977075,-53.08745406326959,30.261665088085802,-33.513039717117884,-6.3614327208424735,225.37437582875697,07-27
ALGO,1785162600000,-1,0.002404076206490903,42.78917507656776,6.690519484403505,0.014414172921337403,MID,-71.96253055222545,-76.6581204048099,-110.76293091304554,-137.7007884883907,-73.81605286245579,83.98047981514257,07-27
XRP,1785162600000,-1,0.0021129787880531862,35.33284242435399,3.7275616643394525,0.009400383316601238,HIGH,-48.11068914685977,-38.897495854063465,-13.100554634237461,-75.75026902524463,-41.66145384190173,173.00594988022723,07-27
NEAR,1785162600000,-1,0.0032806551180759214,17.773469506697246,1.8824348188180269,0.007050923335198626,HIGH,-59.82364963092384,-45.173286189215744,13.991643094606616,-11.928230686877225,199.93856370090708,408.4245049867577,07-27
IMX,1785162600000,-1,0.0027010578353088665,9.260268479776848,4.009278751711813,0.010382026117284478,MID,-28.564774098841017,11.396080574131613,18.735829391617077,-55.47718642961992,56.25010112542901,342.50030500734056,07-27
OP,1785162600000,-1,0.003716249727402498,25.104407965398124,4.255158357568029,0.016544117647058862,MID,-50.814671211788834,-36.51953155927012,-13.427382889817531,-114.59298658456179,10.764391906751413,439.61858148229584,07-27
SEI,1785162600000,-1,0.0034329489973229325,14.791679253341112,2.295775091138888,0.003854737269222911,MID,-41.94302310843547,-39.45337776973119,-16.82023832695843,-97.84687753208193,-56.88089514066429,343.9520043908285,07-27
ETHFI,1785162600000,-1,0.005552943213387929,7.752992783530037,2.777943540473037,0.01803660086825133,HIGH,-79.06950587203384,-27.90240875200932,-7.922875590857634,-84.67352127089374,106.3503079771939,33.254454948589014,07-27
GALA,1785162600000,-1,0.0036223119122215314,9.651926596790162,5.227831307861639,0.02143230527966546,MID,-32.25519893899211,-0.4249602122020377,15.490159151192998,-48.170318302387145,-127.74591511936349,227.6917506631299,07-27
BIO,1785162600000,-1,0.00420740440526311,13.682388639397985,3.1827789352947566,0.021765137189827446,MID,-70.0678725083876,-49.14819617130412,-100.46060982830103,-104.80242944543171,-57.0424136569969,313.98580817051436,07-27
FARTCOIN,1785162600000,-1,0.0049679283270981645,14.504770745754675,2.087799280368785,0.005784865540963246,HIGH,-172.42287623840312,-143.3302516118888,-118.16906274571589,-166.9188661739286,-146.4754002201615,319.00659380405574,07-27
