dt,symbol,brk,rv24,fund8,fade,cum
2026-02-03 20:00:00,WIF,1,0.01763920500111994,7.872887499999998e-06,0.03377242097546864,2.9076880762543325
2026-02-03 20:00:00,ORDI,1,0.01872224858061991,9.723687500000002e-06,0.023627741433010944,2.930215817687343
2026-02-03 20:00:00,VIRTUAL,1,0.02133933800842268,3.3895124999999982e-06,0.04446396102339255,2.973579778710736
2026-02-03 20:00:00,NEAR,1,0.01721644179847875,1.2013625000000001e-05,0.027092892059778783,2.999572670770515
2026-02-03 20:00:00,FIL,1,0.017457052905879008,1.0147312500000001e-05,0.02848148420634222,3.026954154976857
2026-02-03 20:00:00,APE,1,0.0199177528937866,1.25e-05,0.029369403660937925,3.055223558637795
2026-02-03 20:00:00,ALGO,1,0.01688709826250213,9.838374999999995e-07,0.029844661742177495,3.0839682203799725
2026-02-04 14:00:00,BSV,-1,0.016388556230843728,-1.0556224999999989e-05,-0.007584838666163438,3.075283381713809
2026-02-04 15:00:00,SOL,-1,0.012748867828803053,-2.3427187500000008e-05,-0.014583252199401205,3.059600129514408
2026-02-04 17:00:00,PURR,1,0.03845051049166697,1.25e-05,0.00682759897323001,3.065327728487638
2026-02-05 10:00:00,STBL,1,0.017032846449093565,1.25e-05,-0.0181419214313433,3.046085807056295
2026-02-05 13:00:00,JUP,-1,0.011682090405026586,-6.431974999999997e-06,-0.05377242624280698,2.991213380813488
2026-02-05 15:00:00,AVNT,-1,0.011790806682796553,-6.18491625e-05,-0.032933050028502574,2.9571803307849853
2026-02-05 15:00:00,S,-1,0.013679683657476521,-2.7952625000000002e-05,-0.013933879976092049,2.9421464508088935
2026-02-05 15:00:00,AXS,-1,0.015785152531630552,-0.0001976573125,-0.032718610432004705,2.908327840376889
2026-02-05 15:00:00,SEI,-1,0.012333751696748352,-4.2271375e-06,-0.0021568986085035917,2.9050709417683853
2026-02-05 15:00:00,SNX,-1,0.013881180803960337,-9.1711625e-06,-0.021322333684382005,2.8826486080840032
2026-02-05 15:00:00,MNT,-1,0.013104513643235569,-5.9566375e-06,-0.010205802504168297,2.871342805579835
2026-02-05 15:00:00,BERA,-1,0.014036688800289718,-2.91644125e-05,-0.027041227875965742,2.8432015777038693
2026-02-05 15:00:00,AAVE,-1,0.012341228026169002,-3.395875000000005e-07,-0.006420567802922695,2.8356810099009464
2026-02-05 15:00:00,JTO,-1,0.013050281393366675,-3.94117625e-05,-0.019486817219056075,2.81509419268189
2026-02-05 15:00:00,ICP,-1,0.010633301292653378,-3.7934750000000027e-06,-0.025219164962169534,2.7887750277197205
2026-02-05 15:00:00,SUSHI,-1,0.013562256495047524,-1.7418662499999997e-05,-0.03515671066793083,2.7525183170517895
2026-02-05 15:00:00,TIA,-1,0.012446114225369634,-1.87686e-05,-0.02527410619282176,2.7261442108589677
2026-02-05 15:00:00,STRK,-1,0.011869108263022093,-3.000275e-05,-0.027382300991111847,2.697661909867856
2026-02-05 15:00:00,TRUMP,-1,0.014852501003466835,-7.7800425e-05,-0.02613640039507942,2.6704255094727762
2026-02-05 15:00:00,ONDO,-1,0.012207722333802464,-5.162000000000002e-06,-0.019302318927374336,2.6500231905454017
2026-02-05 15:00:00,ZK,-1,0.01254766130887725,-0.00011038636249999978,-0.023966236164475622,2.624956954380926
2026-02-05 15:00:00,VIRTUAL,-1,0.014497700180961602,-2.2486787500000002e-05,-0.03108725970684985,2.592769694674076
2026-02-05 15:00:00,APT,-1,0.011860038644151909,-2.08485e-05,-0.015659460559638853,2.5760102341144373
2026-02-05 15:00:00,RENDER,-1,0.010597030750643475,-2.037499999999996e-06,-0.033577012999486046,2.541333221114951
2026-02-05 15:00:00,PENGU,-1,0.013772961951571867,-1.825385e-05,-0.021687409018685693,2.5185458120962654
2026-02-05 15:00:00,FIL,-1,0.01187371217058534,-1.4056824999999997e-05,-0.025041096231543367,2.4924047158647222
2026-02-05 15:00:00,PYTH,-1,0.013136422271775089,-9.122000000000003e-06,-0.02195662498857766,2.4693480908761445
2026-02-05 15:00:00,FET,-1,0.011030588857985425,-2.7159899999999997e-05,-0.038712897815422545,2.429535193060722
2026-02-05 15:00:00,POL,-1,0.011622106138503795,-5.1562400000000006e-05,-0.034914660060585724,2.3935205330001366
2026-02-05 15:00:00,PNUT,-1,0.012329429493648804,-1.6228674999999998e-05,-0.0180740183955619,2.3743465146045746
2026-02-05 15:00:00,kBONK,-1,0.01278147520361152,-8.009925000000001e-06,-0.008866020839609958,2.3643804937649646
2026-02-05 15:00:00,2Z,-1,0.010396499565444847,-5.45359e-05,-0.026198866016985494,2.3370816277479793
2026-02-05 15:00:00,SOL,-1,0.01409600151215282,-1.6496875000000062e-06,-0.023083608916640165,2.3128980188313393
2026-02-05 15:00:00,SPX,-1,0.015214279757644415,-4.427987499999995e-06,-0.03741307270293501,2.2743849461284045
2026-02-05 15:00:00,JUP,-1,0.014115317347753582,-2.8409412499999997e-05,-0.03116550590287974,2.2421194402255247
2026-02-05 15:00:00,kPEPE,-1,0.014300871350999602,-5.885824999999997e-06,-0.013864568970787456,2.2271548712547373
2026-02-05 15:00:00,0G,-1,0.015711854320985843,-0.0001358143000000001,-0.024258127642541306,2.201796743612196
2026-02-05 16:00:00,STBL,1,0.018377284134549234,1.25e-05,0.021503808935206533,2.2222005525474025
2026-02-05 17:00:00,TIA,-1,0.01353446713188977,-1.35179125e-05,-0.006105502943268184,2.214995049604134
2026-02-05 17:00:00,STRK,-1,0.012915198375245492,-3.172685e-05,-0.011998488999392922,2.2018965606047414
2026-02-05 17:00:00,FET,-1,0.012940027270234114,-2.23883e-05,-0.012318903379952789,2.1884776572247886
2026-02-05 17:00:00,2Z,-1,0.011498405046477696,-4.83464375e-05,-0.011443213534799981,2.1759344436899886
2026-02-05 17:00:00,PYTH,-1,0.014459349882096054,-7.441887500000003e-06,-0.018194286856541588,2.156640156833447
2026-02-05 17:00:00,SUSHI,-1,0.014682774137072797,-1.3504262499999996e-05,-0.01144361012661168,2.144096546706835
2026-02-05 17:00:00,SNX,-1,0.014075205034343691,-2.11120875e-05,-0.01166971360845878,2.1313268330983766
2026-02-05 20:00:00,GMX,-1,0.014729423782317444,-2.3076124999999942e-06,0.004081531070570696,2.1343083641689473
2026-02-05 20:00:00,STRK,-1,0.012471283219469788,-1.5469637499999998e-05,0.002131742440191421,2.1353401066091386
2026-02-05 20:00:00,AXS,-1,0.016775771924391766,-0.000125780875,0.003977364888393209,2.1382174714975317
2026-02-05 20:00:00,FIL,-1,0.01440678678306034,-1.8048374999999996e-05,0.008752350270819586,2.1458698217683514
2026-02-05 20:00:00,AVNT,-1,0.012963853407408259,-3.315955e-05,0.006918615360863566,2.151688437129215
2026-02-05 20:00:00,PYTH,-1,0.014125093619034796,-2.1277125000000034e-06,-0.0016462122416961078,2.148942224887519
2026-02-05 20:00:00,VIRTUAL,-1,0.01411378800002123,-9.629787500000001e-06,0.006359655898975119,2.1542018807864944
2026-02-05 20:00:00,ARB,-1,0.014602389900478564,-2.147487500000002e-06,0.00027567195212497056,2.153377552738619
2026-02-05 20:00:00,APT,-1,0.013134544797044108,-6.7283375e-06,0.005944978675252725,2.158222531413872
2026-02-05 20:00:00,PENGU,-1,0.015351494008462394,-5.4581750000000005e-06,0.012406080876734648,2.1695286122906063
2026-02-05 20:00:00,SKY,-1,0.011204716090724823,-3.1066775e-05,-0.00033926451350796893,2.1680893477770984
2026-02-05 20:00:00,SEI,-1,0.01334885260047852,-5.97195e-06,0.006621721932582716,2.1736110697096813
2026-02-05 20:00:00,SNX,-1,0.014553493882339097,-1.582125e-05,0.01813840981144774,2.190649479521129
2026-02-05 20:00:00,ENA,-1,0.012979354052356125,-4.149250000000003e-07,-0.005707876778441386,2.183841602742688
2026-02-05 20:00:00,SUI,-1,0.012337310838027799,-8.219625000000006e-07,0.004320577438394054,2.187062180181082
2026-02-05 20:00:00,SUSHI,-1,0.014486584581195531,-7.428874999999997e-06,-0.006634129902574448,2.1793280502785075
2026-02-05 20:00:00,EIGEN,-1,0.01434436035638407,-7.046099999999997e-06,0.001490683505855502,2.179718733784363
2026-02-05 20:00:00,IO,-1,0.012457856015501128,-1.5700525000000005e-05,0.0036319058327791984,2.182250639617142
2026-02-05 20:00:00,0G,-1,0.01607907606851257,-0.00010624123750000011,0.022127969593186032,2.203278609210328
2026-02-05 20:00:00,TIA,-1,0.013144763630972377,-7.9586125e-06,0.007880261425305965,2.210058870635634
2026-02-05 20:00:00,JUP,-1,0.014885952613310882,-3.35011125e-05,0.0005041593250221301,2.209463029960656
2026-02-05 20:00:00,S,-1,0.015658137065585838,-1.0333900000000001e-05,0.004297365139218119,2.2126603950998742
2026-02-05 20:00:00,2Z,-1,0.011134119980324503,-5.24926875e-05,-0.005260529029427163,2.206299866070447
2026-02-05 20:00:00,FET,-1,0.012406402100559691,-1.708545e-05,-6.657124790248134e-05,2.2051332948225446
2026-02-05 20:00:00,kBONK,-1,0.013106009663540308,-3.479624999999998e-07,0.011303367922286466,2.215336662744831
2026-02-05 20:00:00,PNUT,-1,0.013685734287943549,-2.1022375e-05,-0.0019361090268664404,2.2123005537179647
2026-02-05 20:00:00,POL,-1,0.014744605725552825,-4.095150000000001e-05,0.05391345064369263,2.2651140043616573
2026-02-06 00:00:00,IO,-1,0.012593220157510252,-6.69073750000001e-06,0.03539748912529111,2.2994114934869483
2026-02-06 00:00:00,TRUMP,-1,0.015943996923460945,-3.59959625e-05,0.006262355931171365,2.30457384941812
2026-02-06 00:00:00,ARB,-1,0.014360241485872706,-2.8441000000000013e-06,0.014122282870935945,2.3175961322890557
2026-02-06 00:00:00,MNT,-1,0.015052770359162602,-5.160912499999999e-06,0.014543057460336763,2.3310391897493923
2026-02-06 00:00:00,PNUT,-1,0.013381291072127419,-1.9589225e-05,0.008342529175138518,2.338281718924531
2026-02-06 00:00:00,SUI,-1,0.012232922447947913,-5.2920125e-06,0.024225738188327097,2.361407457112858
2026-02-06 00:00:00,JTO,-1,0.012625322299864522,-2.7979999999999968e-06,0.0017674322954214757,2.3620748894082797
2026-02-06 00:00:00,EIGEN,-1,0.01405737462312648,-1.2963774999999996e-05,0.011150647719509521,2.3721255371277894
2026-02-06 00:00:00,TIA,-1,0.014008203611358423,-5.8012125000000005e-06,0.03872681688853554,2.409752354016325
2026-02-06 00:00:00,STRK,-1,0.012428644480573483,-6.989e-06,0.016278167359688483,2.4249305213760133
2026-02-06 00:00:00,SOL,-1,0.016786031931512343,-4.1315450000000004e-05,0.018560524406134767,2.442391045782148
2026-02-06 15:00:00,MEGA,1,0.027465136093118795,1.25e-05,0.00596244717450687,2.447253492956655
2026-02-06 16:00:00,DOT,1,0.017176362234992807,4.438899999999997e-06,0.011420329100090122,2.457573822056745
2026-02-06 16:00:00,INJ,1,0.01784381017306303,1.25e-05,0.012468497720474706,2.4689423197772196
2026-02-06 17:00:00,KAITO,1,0.016202686417248605,4.318375000000029e-06,0.00475384916424453,2.472596168941464
2026-02-06 17:00:00,LIT,1,0.03951173430411146,1.7891212499999993e-05,0.0010863041004214977,2.4725824730418857
2026-02-06 17:00:00,DOT,1,0.01649494538911256,1.1105374999999967e-06,0.017893989231845195,2.489376462273731
2026-02-06 18:00:00,BERA,1,0.03709711226987417,1.01895875e-05,0.06911687018024763,2.5573933324539784
2026-02-06 20:00:00,SKY,1,0.011847292653012771,1.25e-05,-0.0032786914616982953,2.5530146409922803
2026-02-06 20:00:00,HMSTR,1,0.013363186580791784,1.25e-05,0.027101929777791155,2.5790165707700714
2026-02-06 22:00:00,BCH,1,0.019030046906038874,3.778187500000001e-06,0.020978001321982676,2.598894572092054
2026-02-08 10:00:00,ASTER,1,0.009876647009232667,1.25e-05,-0.017971544519324055,2.57982302757273
2026-02-08 11:00:00,ASTER,1,0.009956636972909659,1.25e-05,-0.009816671888314768,2.5689063556844154
2026-02-08 15:00:00,2Z,-1,0.0107916057015859,-6.22138625e-05,-0.016996746166138787,2.5508096095182764
2026-02-08 16:00:00,2Z,-1,0.011093078795502484,-6.922495e-05,0.0017145748706072,2.5514241843888836
2026-02-08 16:00:00,JUP,-1,0.011765644947987576,-2.7455862499999997e-05,0.012197943128797649,2.5625221275176813
2026-02-08 16:00:00,STRK,-1,0.009900707165410097,-2.1332225e-05,0.01786124203301226,2.5792833695506934
2026-02-08 16:00:00,USUAL,-1,0.012663524588070458,-4.8541799999999997e-05,0.02601104891326635,2.6041944184639596
2026-02-09 17:00:00,HMSTR,1,0.011460033314658318,1.25e-05,0.005571045049455472,2.608665463513415
2026-02-09 23:00:00,STBL,1,0.013092455195083322,1.25e-05,-0.000526758067188813,2.607038705446226
2026-02-10 01:00:00,MINA,1,0.012729173382445546,2.004187500000001e-06,-0.005095918424328584,2.6008427870218975
2026-02-10 03:00:00,ZRO,1,0.013607206341238796,2.18631125e-05,0.00580342579118946,2.605546212813087
2026-02-10 08:00:00,VVV,-1,0.010555041817110134,-8.663000000000066e-07,0.0034632560802913665,2.6079094688933786
2026-02-10 09:00:00,ZRO,1,0.01356497301177027,1.99607625e-05,0.11240908631499637,2.719218555208375
2026-02-10 13:00:00,MON,-1,0.01431183380932524,-2.1980212500000004e-05,0.1666276584132151,2.88474621362159
2026-02-10 19:00:00,STBL,1,0.018371435177717003,1.25e-05,-0.013450871753453397,2.8701953418681367
2026-02-10 20:00:00,STBL,1,0.019269572534999068,1.25e-05,0.037371149632885924,2.9064664915010225
2026-02-10 22:00:00,NIL,1,0.011274652113512367,1.0484874999999978e-05,0.008511039596671818,2.9138775310976945
2026-02-11 00:00:00,RESOLV,-1,0.011898013540835962,-0.00035908425,0.006173287275098748,2.9189508183727932
2026-02-11 01:00:00,ZRO,1,0.041797714712759566,8.830350000000001e-06,-0.01825003285827718,2.899600785514516
2026-02-11 08:00:00,STBL,1,0.025129363206948876,1.40854125e-05,0.029284442311052195,2.9277852278255683
